feature,timestamp,Max-mag,Max-x,Max-y,Max-z,Mean-mag,Mean-x,Mean-y,Mean-z,Min-mag,Min-x,Min-y,Min-z,Std-mag,Std-x,Std-y,Std-z,label
490,297000,0.264308141,0.22037422,0.034883721,0.2109375,0.961976152,0.864777663,0.903483475,0.823570454,0.980130999,0.984615385,0.976676385,0.93638171,0.002213796,0.001799201,0.005375494,0.003411078,1
491,297600,0.264308141,0.22037422,0.034883721,0.2109375,0.96186654,0.865129266,0.902957063,0.823507025,0.981507911,0.984615385,0.975218659,0.93638171,0.00263704,0.001766772,0.005986291,0.003271562,1
492,298200,0.264308141,0.22037422,0.034883721,0.2109375,0.962044108,0.865108583,0.903208825,0.823760743,0.981507911,0.984615385,0.975218659,0.93638171,0.002195747,0.001002736,0.00521714,0.002880503,1
493,298800,0.264308141,0.22037422,0.034883721,0.2109375,0.961465929,0.86409514,0.903735238,0.822397006,0.981507911,0.980769231,0.975218659,0.93638171,0.001644148,0.001126277,0.003587119,0.002316963,1
494,299400,0.264308141,0.218295218,0.034883721,0.2109375,0.961130794,0.863702172,0.903002838,0.822936158,0.981507911,0.980769231,0.975218659,0.940357853,0.001322974,0.001106912,0.003586293,0.001894851,1
495,300000,0.261543146,0.218295218,0.034883721,0.213541667,0.960898996,0.864053775,0.902796851,0.821952999,0.981507911,0.980769231,0.975218659,0.932405567,0.001398831,0.001362524,0.00344196,0.003278948,1
496,300600,0.26069209,0.216216216,0.031976744,0.213541667,0.9606313,0.863329886,0.903071501,0.82163585,0.982146823,0.978846154,0.976676385,0.932405567,0.000871608,0.00168971,0.002162919,0.003313058,1
497,301200,0.26069209,0.222453222,0.031976744,0.213541667,0.960718659,0.863557394,0.902934176,0.821826139,0.981480088,0.978846154,0.976676385,0.932405567,0.001941231,0.002418094,0.002227036,0.002946396,1
498,301800,0.26069209,0.222453222,0.031976744,0.213541667,0.960709747,0.864364012,0.901721139,0.822523865,0.981480088,0.978846154,0.976676385,0.932405567,0.002636386,0.002643746,0.004090663,0.003008177,1
499,302400,0.265106808,0.222453222,0.031976744,0.213541667,0.960747387,0.864694933,0.901766914,0.822111573,0.98035986,0.978846154,0.976676385,0.932405567,0.004111708,0.003084993,0.004156533,0.003507992,1
500,303000,0.265106808,0.222453222,0.031976744,0.208333333,0.96069815,0.864157187,0.902133114,0.822143288,0.98035986,0.978846154,0.976676385,0.938369781,0.003581802,0.003118155,0.003319459,0.001583873,1
501,303600,0.265106808,0.222453222,0.031976744,0.208333333,0.960791787,0.864367569,0.901961093,0.822432761,0.98035986,0.982692308,0.976676385,0.938369781,0.004071887,0.002996077,0.004738306,0.001265512,1
502,304200,0.265106808,0.22037422,0.031976744,0.208333333,0.960294344,0.864198552,0.901400714,0.821826139,0.98035986,0.982692308,0.976676385,0.938369781,0.003570199,0.002766695,0.004189382,0.001651933,1
503,304800,0.265106808,0.22037422,0.031976744,0.208333333,0.960146033,0.863019648,0.902339101,0.821540706,0.98035986,0.982692308,0.975218659,0.938369781,0.003105328,0.003049367,0.003327057,0.001617822,1
504,305400,0.26297156,0.22037422,0.031976744,0.209635417,0.959779636,0.862254395,0.902636638,0.82090641,0.980855887,0.982692308,0.975218659,0.938369781,0.001899819,0.002059391,0.003464179,0.001852816,1
505,306000,0.265973452,0.226611227,0.031976744,0.22265625,0.959658276,0.861427094,0.902590863,0.821730995,0.979949032,0.976923077,0.973760933,0.928429423,0.003036269,0.003500267,0.00446143,0.005210153,1
506,306600,0.265973452,0.228690229,0.037790698,0.22265625,0.960584,0.863123061,0.903414813,0.821223558,0.979949032,0.976923077,0.973760933,0.928429423,0.004067266,0.005213498,0.004819824,0.008005683,1
507,307200,0.265973452,0.228690229,0.037790698,0.22265625,0.961501457,0.863826267,0.9038039,0.822777584,0.979949032,0.976923077,0.973760933,0.928429423,0.004838623,0.007025272,0.005475131,0.008860542,1
508,307800,0.265973452,0.228690229,0.037790698,0.22265625,0.962043113,0.865262582,0.903458255,0.823134931,0.979949032,0.976923077,0.973760933,0.928429423,0.005103771,0.006789617,0.004962541,0.009227198,1
509,308400,0.265973452,0.228690229,0.037790698,0.22265625,0.961968373,0.865046536,0.903025726,0.823855888,0.97944358,0.976923077,0.973760933,0.928429423,0.005656513,0.007355278,0.004443514,0.00881513,1
510,309000,0.26276043,0.228690229,0.037790698,0.2109375,0.962050472,0.865935884,0.902476426,0.823729029,0.97944358,0.978846154,0.975218659,0.932405567,0.004041258,0.005607881,0.00349769,0.006296794,1
511,309600,0.26276043,0.226611227,0.031976744,0.209635417,0.961407466,0.864550155,0.902773963,0.823031303,0.97944358,0.978846154,0.975218659,0.938369781,0.002767851,0.004443616,0.001900091,0.003885491,1
512,310200,0.26276043,0.22037422,0.034883721,0.209635417,0.959138981,0.861592554,0.901858464,0.82084298,0.969816234,0.965384615,0.973760933,0.938369781,0.006243832,0.005374355,0.004783365,0.002942389,1
513,310800,0.258715068,0.22037422,0.034883721,0.209635417,0.958579467,0.861013444,0.902064451,0.819415813,0.969816234,0.965384615,0.970845481,0.938369781,0.007507558,0.006691789,0.006391513,0.003830643,1
514,311400,0.280481662,0.266112266,0.084302326,0.21875,0.960081621,0.865625646,0.902293326,0.817608068,0.969499572,0.959615385,0.962099125,0.910536779,0.015093239,0.019029531,0.017567934,0.015783467,1
515,312000,0.297949958,0.274428274,0.084302326,0.227864583,0.968978382,0.881675284,0.897395404,0.832862897,0.969499572,0.959615385,0.962099125,0.910536779,0.035756617,0.03990626,0.024308547,0.033610844,1
516,312600,0.297949958,0.274428274,0.084302326,0.227864583,0.974223833,0.891768356,0.894465806,0.84104532,0.969499572,0.959615385,0.962099125,0.910536779,0.038510168,0.042291476,0.025264438,0.036034106,1
517,313200,0.297949958,0.274428274,0.084302326,0.227864583,0.982702262,0.90688728,0.893756294,0.849766896,0.969499572,0.959615385,0.962099125,0.910536779,0.034928855,0.037910952,0.025588337,0.035925801,1
518,313800,0.297949958,0.274428274,0.084302326,0.227864583,0.983049857,0.907983454,0.89215417,0.851860074,0.969499572,0.959615385,0.962099125,0.910536779,0.036933515,0.041291838,0.024418442,0.035160626,1
519,314400,0.297949958,0.274428274,0.046511628,0.227864583,0.976190578,0.895387797,0.894557356,0.842440773,0.96547339,0.95,0.963556851,0.912524851,0.050348876,0.055576894,0.021484233,0.042786879,1
520,315000,0.294683676,0.272349272,0.052325581,0.223958333,0.962516417,0.871236275,0.901615594,0.818858077,0.960297973,0.948076923,0.969387755,0.88667992,0.048754988,0.055824276,0.019843098,0.040283275,1
521,315600,0.294683676,0.272349272,0.055232558,0.223958333,0.958713104,0.865191313,0.903002838,0.812248264,0.960297973,0.948076923,0.967930029,0.88667992,0.044268469,0.050199763,0.022873708,0.035824472,1
522,316200,0.276920082,0.25987526,0.055232558,0.220052083,0.954749627,0.856463289,0.904192987,0.809235356,0.960297973,0.948076923,0.967930029,0.88667992,0.034229425,0.037717998,0.021022426,0.032276272,1
523,316800,0.282595052,0.249480249,0.055232558,0.220052083,0.956446953,0.860041365,0.904124325,0.810091656,0.960297973,0.948076923,0.967930029,0.88667992,0.03371481,0.035758776,0.023240525,0.035700813,1
524,317400,0.282595052,0.249480249,0.055232558,0.220052083,0.963881517,0.872037229,0.901354939,0.822967873,0.960297973,0.948076923,0.967930029,0.88667992,0.027187111,0.028749714,0.020785225,0.029724237,1
525,318000,0.282595052,0.249480249,0.055232558,0.220052083,0.969769515,0.883226474,0.898814428,0.831308871,0.971995905,0.980769231,0.967930029,0.904572565,0.013982361,0.011462055,0.016961346,0.019214607,1
526,318600,0.282595052,0.249480249,0.049418605,0.220052083,0.970217555,0.88221303,0.899569715,0.83314833,0.97826959,0.988461538,0.970845481,0.904572565,0.009394723,0.008956944,0.009814757,0.01589064,1
527,319200,0.282595052,0.249480249,0.049418605,0.21875,0.968723287,0.881518519,0.899312268,0.829390629,0.97826959,0.988461538,0.970845481,0.904572565,0.007162666,0.007958222,0.008325663,0.013641804,1
528,319800,0.271147994,0.234927235,0.037790698,0.209635417,0.968479817,0.879689762,0.901240502,0.828200818,0.98398318,0.988461538,0.975218659,0.938369781,0.004530123,0.003973354,0.004497556,0.005512318,1
529,320400,0.271147994,0.230769231,0.037790698,0.208333333,0.967897031,0.880703206,0.900462327,0.825949066,0.98398318,0.992307692,0.973760933,0.934393638,0.003196184,0.002325885,0.005320768,0.005079275,1
530,321000,0.273517294,0.239085239,0.037790698,0.208333333,0.968410446,0.881758014,0.901103177,0.825219625,0.98405747,0.992307692,0.973760933,0.934393638,0.004017339,0.003068942,0.006756342,0.005098724,1
531,321600,0.273517294,0.239085239,0.037790698,0.208333333,0.968076709,0.882771458,0.901103177,0.82261901,0.98405747,0.992307692,0.973760933,0.934393638,0.004386355,0.003886003,0.006686524,0.005137367,1
532,322200,0.273517294,0.239085239,0.037790698,0.208333333,0.96806982,0.882916236,0.902407763,0.820367258,0.98405747,0.994230769,0.973760933,0.934393638,0.004569929,0.004097074,0.007104158,0.004725794,1
533,322800,0.273517294,0.239085239,0.034883721,0.209635417,0.967931953,0.883226474,0.902178889,0.819796391,0.977169925,0.988461538,0.973760933,0.928429423,0.004371956,0.005200317,0.007045895,0.007174536,1
534,323400,0.273517294,0.239085239,0.034883721,0.216145833,0.969033628,0.883102378,0.901652476,0.824585329,0.977169925,0.988461538,0.973760933,0.928429423,0.006935311,0.006797541,0.008372645,0.009981654,1
535,324000,0.280180716,0.255717256,0.058139535,0.221354167,0.970382465,0.884405377,0.900553877,0.829057118,0.977169925,0.988461538,0.966472303,0.922465209,0.010782483,0.010487642,0.01323555,0.015923765,1
536,324600,0.280180716,0.255717256,0.058139535,0.221354167,0.969672599,0.88262668,0.900141902,0.829786559,0.977169925,0.988461538,0.966472303,0.922465209,0.01069562,0.01051328,0.013785118,0.015609001,1
537,325200,0.280180716,0.255717256,0.058139535,0.221354167,0.969399883,0.881178904,0.899455278,0.831974882,0.977169925,0.988461538,0.966472303,0.922465209,0.01110218,0.010941173,0.013969696,0.01569618,1
538,325800,0.280180716,0.255717256,0.058139535,0.221354167,0.969073419,0.879793175,0.899272178,0.833116615,0.97939239,0.988461538,0.966472303,0.922465209,0.010526745,0.010573728,0.013421677,0.013164359,1
539,326400,0.280180716,0.255717256,0.058139535,0.221354167,0.966710829,0.875773783,0.900556064,0.828720376,0.97939239,0.984615385,0.966472303,0.922465209,0.009590949,0.010284129,0.011990329,0.012840299,1
540,327000,0.2725859,0.226611227,0.043604651,0.2109375,0.964510372,0.8714788,0.902911288,0.823633884,0.981757726,0.984615385,0.970845481,0.922465209,0.00451611,0.00372165,0.007887476,0.007306927,1
541,327600,0.2725859,0.226611227,0.052325581,0.2109375,0.960804223,0.866452947,0.903941225,0.816402905,0.969259138,0.971153846,0.959183673,0.914512922,0.013818864,0.007738391,0.012557768,0.017421336,1
542,328200,0.2725859,0.224532225,0.052325581,0.2109375,0.957392408,0.86254395,0.905726449,0.807427611,0.969259138,0.971153846,0.959183673,0.914512922,0.01541885,0.008853268,0.013480485,0.020292462,1
543,328800,0.2725859,0.222453222,0.052325581,0.2109375,0.955678129,0.860020683,0.907031035,0.803082681,0.969259138,0.965384615,0.959183673,0.914512922,0.016613492,0.009924802,0.014477175,0.020249282,1
544,329400,0.2725859,0.222453222,0.052325581,0.2109375,0.9556728,0.860124095,0.907374348,0.802384954,0.969259138,0.965384615,0.959183673,0.914512922,0.016693072,0.010335083,0.014687216,0.019264127,1
545,330000,0.268660063,0.224532225,0.052325581,0.2109375,0.955641944,0.860765253,0.906367298,0.802924106,0.969259138,0.965384615,0.959183673,0.914512922,0.016624924,0.01084005,0.013932583,0.020320875,1
546,330600,0.268660063,0.224532225,0.046511628,0.208333333,0.95860709,0.86520014,0.906360447,0.80685735,0.970398813,0.965384615,0.973760933,0.914512922,0.011572621,0.009545565,0.008492659,0.014418732,1
547,331200,0.268660063,0.224532225,0.046511628,0.208333333,0.961099817,0.86868666,0.905314474,0.812121404,0.970398813,0.965384615,0.973760933,0.92445328,0.007771739,0.006764213,0.006915289,0.009077893,1
548,331800,0.264688884,0.224532225,0.046511628,0.208333333,0.961580214,0.870196484,0.905612011,0.81116996,0.979822722,0.984615385,0.973760933,0.932405567,0.003831754,0.002731983,0.005743746,0.006740715,1
549,332400,0.264688884,0.224532225,0.040697674,0.208333333,0.961100374,0.87081696,0.906550398,0.807173892,0.978640443,0.988461538,0.978134111,0.930417495,0.004347716,0.001699121,0.005058872,0.006746434,1
550,333000,0.258293616,0.224532225,0.040697674,0.201822917,0.960064718,0.870589452,0.906847936,0.803463258,0.978640443,0.988461538,0.976676385,0.930417495,0.001950341,0.001196827,0.005227156,0.002797916,1
551,333600,0.25906362,0.224532225,0.040697674,0.201822917,0.959545633,0.869555326,0.907053923,0.802828962,0.978640443,0.988461538,0.976676385,0.930417495,0.002624362,0.001600932,0.005223027,0.002244098,1
552,334200,0.25906362,0.224532225,0.040697674,0.201822917,0.959731902,0.869451913,0.907603223,0.802765532,0.978640443,0.988461538,0.976676385,0.930417495,0.002694911,0.002427893,0.005159316,0.002573474,1
553,334800,0.262572519,0.224532225,0.040697674,0.205729167,0.960233764,0.869493278,0.907740547,0.804224414,0.978640443,0.982692308,0.976676385,0.930417495,0.002635379,0.002834105,0.005017671,0.003853181,1
554,335400,0.266519767,0.228690229,0.043604651,0.205729167,0.960605356,0.871023785,0.906664836,0.80498557,0.978953459,0.982692308,0.976676385,0.926441352,0.003576708,0.004391105,0.005781658,0.006116425,1
555,336000,0.266519767,0.228690229,0.043604651,0.2109375,0.960471746,0.869555326,0.906161311,0.807395896,0.978301518,0.978846154,0.975218659,0.926441352,0.005014247,0.005885855,0.007434299,0.009040915,1
556,336600,0.268950136,0.243243243,0.046511628,0.221354167,0.961651685,0.87073423,0.905543349,0.810725952,0.977302917,0.967307692,0.972303207,0.922465209,0.007520481,0.009637027,0.010787657,0.014170624,1
557,337200,0.277882013,0.243243243,0.081395349,0.221354167,0.961836703,0.870320579,0.905474686,0.812057975,0.977302917,0.967307692,0.972303207,0.922465209,0.009264155,0.010229516,0.013638601,0.014830001,1
558,337800,0.277882013,0.243243243,0.081395349,0.221354167,0.96199364,0.870486961,0.903734654,0.815059974,0.977302917,0.967307692,0.972303207,0.922465209,0.009720889,0.010660554,0.013326922,0.015170293,1
559,338400,0.277882013,0.243243243,0.081395349,0.221354167,0.962617889,0.868231644,0.904147212,0.819796391,0.977302917,0.967307692,0.972303207,0.922465209,0.00896108,0.010243701,0.013241903,0.013347318,1
560,339000,0.277882013,0.243243243,0.081395349,0.221354167,0.964399153,0.870320579,0.904147212,0.822967873,0.977302917,0.967307692,0.972303207,0.922465209,0.008896911,0.0102625,0.011979153,0.011032869,1
561,339600,0.277882013,0.232848233,0.081395349,0.2109375,0.964907898,0.871271975,0.903964112,0.823665599,0.981480088,0.976923077,0.978134111,0.93638171,0.007641318,0.007249319,0.00906241,0.007022343,1
562,340200,0.27248179,0.232848233,0.037790698,0.209635417,0.965946852,0.872368149,0.902979951,0.827217659,0.983232257,0.976923077,0.978134111,0.938369781,0.006431164,0.005831187,0.005321524,0.005412681,1
563,340800,0.27248179,0.232848233,0.037790698,0.209635417,0.96712016,0.873940021,0.902773963,0.829342552,0.983232257,0.976923077,0.978134111,0.938369781,0.006319311,0.00548863,0.004931689,0.004909657,1
564,341400,0.27248179,0.232848233,0.034883721,0.209635417,0.96808043,0.875780765,0.902339101,0.830706289,0.983232257,0.986538462,0.976676385,0.940357853,0.005302698,0.003417904,0.004420194,0.003585724,1
565,342000,0.27248179,0.232848233,0.031976744,0.209635417,0.96786726,0.875378312,0.902076259,0.830954553,0.983232257,0.988461538,0.976676385,0.940357853,0.004504856,0.002151696,0.003787286,0.003029206,1
566,342600,0.268144233,0.228690229,0.031976744,0.209635417,0.967577714,0.874208893,0.901972901,0.831784593,0.983232257,0.988461538,0.976676385,0.944333996,0.003125199,0.00169924,0.003697597,0.001752571,1
567,343200,0.268144233,0.228690229,0.031976744,0.209635417,0.966961612,0.873919338,0.901194727,0.831277156,0.984751501,0.988461538,0.975218659,0.942345924,0.002791096,0.001959334,0.003857744,0.001398456,1
568,343800,0.26388595,0.224532225,0.037790698,0.2109375,0.9665583,0.872905895,0.901721139,0.830516,0.984751501,0.988461538,0.975218659,0.942345924,0.001649254,0.001066481,0.004561611,0.001710933,1
569,344400,0.265237669,0.222453222,0.037790698,0.2109375,0.966235649,0.872637022,0.901332052,0.830389141,0.983271546,0.988461538,0.975218659,0.942345924,0.00208999,0.001391185,0.004196636,0.002070118,1
570,345000,0.268111531,0.222453222,0.040697674,0.2109375,0.966543398,0.872864529,0.901560926,0.830769719,0.983271546,0.988461538,0.975218659,0.942345924,0.003018542,0.001914234,0.005146359,0.003033935,1
571,345600,0.269573754,0.222453222,0.040697674,0.2109375,0.967380163,0.873402275,0.901721139,0.832640893,0.983271546,0.990384615,0.975218659,0.942345924,0.003949629,0.001930717,0.004899875,0.003329405,1
572,346200,0.269573754,0.226611227,0.040697674,0.2109375,0.966864708,0.872595657,0.901126064,0.832926326,0.977070422,0.976923077,0.969387755,0.942345924,0.007230334,0.006055688,0.009201275,0.003950551,1
573,346800,0.269573754,0.234927235,0.040697674,0.2109375,0.967164367,0.875284385,0.901034514,0.830262282,0.977070422,0.976923077,0.969387755,0.928429423,0.008732092,0.008229961,0.008898175,0.005741875,1
574,347400,0.269573754,0.234927235,0.040697674,0.21484375,0.966608606,0.87582213,0.901469377,0.826900511,0.977070422,0.976923077,0.969387755,0.928429423,0.009254292,0.008409085,0.009660407,0.00843085,1
575,348000,0.269573754,0.234927235,0.052325581,0.21484375,0.965726972,0.876525336,0.901950014,0.822079858,0.977070422,0.976923077,0.969387755,0.906560636,0.010323839,0.00862704,0.014371542,0.020416521,1
576,348600,0.269059042,0.234927235,0.052325581,0.21484375,0.963770587,0.874767322,0.902201776,0.817449494,0.977070422,0.976923077,0.969387755,0.906560636,0.009620799,0.009292555,0.014152183,0.019347244,1
577,349200,0.269059042,0.234927235,0.052325581,0.21484375,0.962932135,0.872880601,0.904379586,0.813879052,0.977466475,0.984615385,0.969387755,0.906560636,0.00826051,0.008146926,0.010578487,0.019364081,1
